disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1415,,,,,,,,,,573827,0b0d3df2f87cfa2a116bf4f04e9a8dedbed50ffa,2023-03-18T13:22:12.883Z,43fb3b5a-40fd-4b1b-9e38-ed75fd0f5a0b
1432,,,,,2158899.02,981932.61,1165648.92,2023-11-01T00:00:00.000Z,,662196,daf8d3947cbced2b25a1da3017ac509c65c47573,2023-11-01T04:03:22.859Z,e033918f-ffc3-4283-95b0-c44856dba20f
1433,,,,,3579584.09,2860877.17,752887.3,2023-11-01T00:00:00.000Z,,624820,84d30a758ae6a57e36d4524a8b0290284be6be77,2023-11-01T04:03:22.859Z,bc6b50d9-7b95-4657-931a-e6ebb72a5c29
1435,,,,,6487026.47,6507378.72,0,2023-11-01T00:00:00.000Z,,4023296,dc2707fc35931155f775d617b359b7b71879db22,2023-11-01T04:03:22.859Z,3f049483-8f06-46af-a43f-25f9e8f8459b
1436,,,,,6719649.01,999661.03,5784955.93,2023-11-01T00:00:00.000Z,,1685487,bc680366618d44f49feaed4d14722294d908eab9,2023-11-01T04:03:22.859Z,3b10a4f3-7cb8-4a16-857c-02f5f5e9d16f
1437,,,,,71737126.44,38966068.43,32755054.37,2023-11-01T00:00:00.000Z,,19929023,b0d867d46945a5685ad9ccf1612db657360fd6c9,2023-11-01T04:03:22.859Z,a106d149-7310-43d1-b1d0-fa3f6871575b
1421,,,,,,,,,,55096,92e4fee1ffecf19d0b8a08765a185c91d8cf852b,2023-03-18T13:22:12.883Z,c33512d3-1d37-47a0-a51c-bd80b90edcd2
1438,,,,,2745985.95,1232950.3,1488362.08,2023-11-01T00:00:00.000Z,,716877,944ec29f8a9a345b5db01e981dc7e2b59a07adf0,2023-11-01T04:03:22.859Z,94c253c0-6a22-4aae-b4f0-7b070fda297f
1439,19827,57974742.1,31700420.63,26274321.47,,,,,2023-11-01T00:00:00.000Z,7154189,6e015de6490f92e6c7380dcad85204b421f89cd6,2023-11-01T05:42:35.534Z,4cb89253-2c6e-409b-8017-abcf4c6d5b38
1440,272,470371.72,376188.66,94183.06,18277293.72,1008608.59,17179138.74,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2252775,a3427a415f3ef1aaf0a8f77608e39355e957479f,2023-11-01T05:42:35.534Z,787506d1-253a-4d12-996a-87fec393049d
1441,412,1880461.2,741924.97,1138536.23,3202892.95,1353453.47,1716011.76,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,599700,d9d4086e2e1ac274f9f136087f6a6ad57476fad8,2023-11-01T05:42:35.534Z,d07c50d9-992a-495f-8b3d-866481a3bb9f
1442,530,3306085.11,1546858.08,1759227.03,12603404.04,11477322.11,1095358.52,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2304130,837e9b2613420c90f0db69a9b4d76f6afc45fd11,2023-11-01T05:42:35.534Z,a8ca5c91-51bb-4e2b-a7e7-069b72dc538e
1443,555,2028548.78,640454.36,1388094.42,20182808.77,1810120.86,18509601.88,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1685619,c878c522b0904bb0c6aa07fa1da86d79f1ea6aa5,2023-11-01T05:42:35.534Z,66ac3eb0-957f-4597-8074-a733fefa776d
1444,127,579893.02,297240.48,282652.54,,,,,2023-11-01T00:00:00.000Z,140456,86d657828e0578dd6cabfd40b44e7fe0873f70dc,2023-11-01T05:42:35.534Z,c57eada9-790d-46e5-bcc5-7c09d411fd01
1445,199,509173.67,461070.95,48102.72,8721045.16,441657.36,8028649.4,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1695298,a73611e677f4a4723a61209f55c9fcf71c054c45,2023-11-01T05:42:35.534Z,abb9fb09-9418-4aa6-b66c-3a8d9191a870
1446,20699,125463060.64,43407641.42,82055419.22,56986504.09,12598628,42212978.84,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,31049019,7a21be6945a25b45c77b24a16417a930ad73410c,2023-11-01T05:42:35.534Z,f7f25b43-1c11-4f55-863d-5d949f78cb17
1447,559,3682703.79,1438319.22,2244384.57,5149451.95,1032707.62,3847738.96,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1027046,d007499d68efb31b197f9baa0dee5ab0a4d1802c,2023-11-01T05:42:35.534Z,53a354c9-a006-493d-942c-3e3e8a88dbf9
1448,,,,,86565179.7,73888055.9,12258236.08,2023-11-01T00:00:00.000Z,,6401348,e6f3b02843b5311e3f0355f23c8f8a8f6208289b,2023-11-01T04:03:22.859Z,6d470640-9107-4b49-9ea7-a089c2983fea
1449,,,,,2603436.29,92330.13,2464159.91,2023-11-01T00:00:00.000Z,,0,cd20f092c3115a0817283007f4d609cf755733f1,2023-11-01T04:03:22.859Z,31c4f459-a84b-4213-a3bc-ed9d66213b0a
1434,,,,,,,,,,1396381,17c32ac18e73f04fd5d2c251b5f29000d1074d2e,2023-03-18T13:22:12.883Z,83e467e6-8d16-4f37-b98a-41048d93ad60
1450,,,,,9586323.53,2695557.88,6896190.82,2023-11-01T00:00:00.000Z,,1255425,b9c669e709a6990d149f29892907b567fad0b668,2023-11-01T04:03:22.859Z,10d2d669-9c98-40bd-8e4c-21a7ad5d71cc
1451,,,,,3939783.19,2348210.19,1556086.46,2023-11-01T00:00:00.000Z,,560847,6cb82055a20b764f8c6bab543e29e3fd9f9891bc,2023-11-01T04:03:22.859Z,4de490cc-3d8c-413f-a3fd-6217a6ac10f2
1452,,,,,4409312.27,466456.99,3847197.05,2023-11-01T00:00:00.000Z,,732504,fdc4562780ff706b0c4a76b01d5cf51a00eb44c6,2023-11-01T04:03:22.859Z,822fe2ed-dba1-47f2-b982-2a8d99f90b36
1453,1559,2609145.45,1614171.25,994974.2,31856038.61,13005035.17,18927692.15,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2108337,5128ca3f0f0b679744d48e91cde280ee0dd37d03,2023-11-01T05:42:35.534Z,92026d37-334c-42ab-9a0d-64556d493228
1454,3451,9369739.03,6856715.41,2513023.62,36424884.27,17183377.43,19144277.15,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2388516,66c16b6122d24d36e92a88a4910dfdc0e799531b,2023-11-01T05:42:35.534Z,72266f9f-377e-40d8-9162-fafc3d896e34
1455,2200,5431111.2,4371300.36,1059810.84,9335774.41,4245056.75,5200730.17,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,813465,5d0dd277ac9cf5b5dd7c3ffb231d05ca8d43bdf7,2023-11-01T05:42:35.534Z,da392b13-5cf6-4c21-8a31-a54ee9178736
1456,,,,,6239034.16,754985.05,5428511.09,2023-11-01T00:00:00.000Z,,72631,db2ed19256147204f0c23d3940687bd1770c25e4,2023-11-01T04:03:22.859Z,e6ee26ed-02d6-48b3-a18e-960e6eac5a21
1457,,,,,15296905.63,13577163.25,1363858.63,2023-11-01T00:00:00.000Z,,203068,d2506dc0639ddfccac92e2861feda5e26cc24f55,2023-11-01T04:03:22.859Z,877d85be-5243-46d7-a758-ceab5f01b21f
1458,849,2242480.28,1213932.96,1028547.32,13709082.34,9032940.4,4639768.12,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,750602,23b1a3495888fe273d58385535e72bedb84afc47,2023-11-01T05:42:35.534Z,7cc0105b-87ee-4c59-b0bc-a000061e9e6f
4736,,,,,,,,,,0,b37daaa1077f90e23f52e82a83e4056aa23ccb56,2023-09-05T23:02:23.782Z,ed535e22-03eb-456e-ac2a-7f8d8192d798
1459,9408,18270709.28,7651000.29,10619708.99,5991973.09,559485.46,5471976.93,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,815503,ebb7414141686cdb43a14a7e809ceab3cb1fb70e,2023-11-01T05:42:35.534Z,44d6b074-ee22-47ef-9a53-47da5c260e45
1460,6659,14538920.62,3835447.42,10703473.2,,,,,2023-11-01T00:00:00.000Z,423565,1820a787f3c414e0f94f287d3a9a0766dd6851a6,2023-11-01T05:42:35.534Z,4007208b-ce76-408e-bfad-38743206bc13
1461,346,789831.28,599410,190421.28,1910455.43,546004.4,1205199.83,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,203999,6539d4a960fa79debf505baca540e849b3ec6776,2023-11-01T05:42:35.534Z,7c163521-643f-46a5-beaa-3c01e41b5a16
1462,518,2518800.62,1530744.62,988056,6146361.95,1469244.43,4615802.99,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,928244,724165e28b48ec87c461a25191a49bbd8f3c2d32,2023-11-01T05:42:35.534Z,4a1aef92-3e17-4007-983b-f076c346fadf
1463,2423,8779157.72,4444964.35,4334193.37,19562866.28,7127084.88,12269180.76,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1697118,fc1a211adb12dd5e81cec2ed843d92bbeb04b627,2023-11-01T05:42:35.534Z,0d7d858f-fec3-467e-8c6d-2abf845a5760
1464,5956,22160601.08,9065299.34,13095301.74,38797058.53,16607328.23,21975368.26,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,4630711,30798ec428f20bdf0ecf25dabb9b86ef6c4869cd,2023-11-01T05:42:35.534Z,720e509f-5a4d-4bfa-88b6-d9913ecff957
1465,935,2305722.55,1229822.49,1075900.06,4366087.01,2280285.57,1914677.82,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,793525,e6769301e902230974dedec9840fe7c6426b3939,2023-11-01T05:42:35.534Z,5b47b3b6-7487-4937-b0a3-84519dfb4426
1466,23660,50014084.62,22764616.08,27249468.54,12587894.04,1980409.16,10416249.31,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,3112794,60025a6ec84d48abf6f577265af615db2f2e4f16,2023-11-01T05:42:35.534Z,b3ff56bf-2954-46fa-bd4f-1dc55cc89783
1467,14864,25872687.19,6302770.87,19569916.32,18090813.62,16703264.74,1156582.59,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2421439,486cbb3ae0af2f9572e4758fcf1d6418b289e45e,2023-11-01T05:42:35.534Z,eea86823-812e-4ce9-b369-d4d14cd56578
1468,,,,,1741049.6,125789.02,1615260.58,2023-11-01T00:00:00.000Z,,145376,a865a32b33bf17fa46dc95e787b47f85d016bb33,2023-11-01T04:03:22.859Z,6aacee02-7777-44d5-95cb-44a93bf5a0f2
1469,449,1644357.98,787056.7,857301.28,,,,,2023-11-01T00:00:00.000Z,92411,7f59d8339f605408d6ca9a6da115c0ccbbb7391b,2023-11-01T05:42:35.534Z,77e970d1-86fb-45a1-a4aa-94963dbee4fa
1470,124,740552.45,390852.02,349700.43,,,,,2023-11-01T00:00:00.000Z,0,86031e934538306111148f60cd1e8eaf2676daf1,2023-11-01T05:42:35.534Z,b24cdc68-22fa-4e81-a967-bd9e2196eb41
1471,1123,4108811.57,2808922.31,1299889.26,4993708.33,387792.63,4561494.65,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,279127,22ea51353d03718ef90bba303f272cf1eaffc265,2023-11-01T05:42:35.534Z,bd8b5bb6-3f52-4953-b377-30476371d087
1472,3219,7297676.37,2955622.13,4342054.24,5305933.78,649888.94,4650221.11,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1075159,f44149814294d8182af56fcc04eb0e5a01fd7aa2,2023-11-01T05:42:35.534Z,8c5aefe1-4309-4456-ae3c-8724dabc04b5
1473,4499,9679012.66,4961914.5,4717098.16,1509996.41,144601.1,1291674.65,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,895330,3fbf40295d2e28de08dc266edd2e072174ba9964,2023-11-01T05:42:35.534Z,73715296-41f8-4c63-bc5a-48d3871cccab
1474,3559,10877948.83,8093288.65,2784660.18,4833478.25,992958.11,3853581.36,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,842726,af75a1d1375dd5d0786e29997f1b64d5e772b925,2023-11-01T05:42:35.534Z,af61d56f-e8bd-403c-9e60-023d6dee19ac
1475,2558,6621705.06,4682638.07,1939066.99,8904595.58,484092.83,8367825.54,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,781278,c108b0b91cd1619273b9754911a2069098aa0f27,2023-11-01T05:42:35.534Z,54fd7e98-85ab-4b14-8edd-62400c2c2ad0
1476,4409,13386838.38,9783608.01,3603230.37,6936604.6,2782537.86,4200530.19,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1493653,fa80bbeffb0c604c63f8bce3b1bafe327ab4d5f0,2023-11-01T05:42:35.534Z,b3f95193-c18f-4213-a782-1a61b542a83d
1477,,,,,5363459.27,1662748.86,3641438.96,2023-11-01T00:00:00.000Z,,374643,1986e6a04a5cb868cfadc03f7135b13f20d82108,2023-11-01T04:03:22.859Z,31af4dd9-92f1-4dad-a740-58548f410b4d
1478,758,1980992.81,1468511.02,512481.79,,,,,2023-11-01T00:00:00.000Z,32689,c323cb29872973865099f8387e43255e9f889701,2023-11-01T05:42:35.534Z,2fd151b6-d4fd-43f7-99c4-227ac04ccbce
1480,,,,,3891329.31,432930.23,3452546.54,2023-11-01T00:00:00.000Z,,245527,a49dd1aabd765d06d4b403ce2ab4256aadebe80d,2023-11-01T04:03:22.859Z,a46522b2-dcda-4c5f-a053-ccb31b9c9af8
1481,,,,,11748193.16,3671390.7,7769368.33,2023-11-01T00:00:00.000Z,,423256,6bb1e116322e14fbe1f85c6fa6081714ee4efb2e,2023-11-01T04:03:22.859Z,e1864101-5122-42d3-b940-cbc54b88e478
1479,8552,20213296.06,11924830.34,8288465.72,17889243.31,4631163.81,13121953.46,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1577925,937b1e206023536aaa6c0d79fbc8262feb5dffec,2023-11-01T05:42:35.534Z,11993790-7730-41b9-9a7c-38df88898c61
1483,,,,,868596.02,,886885.52,2023-11-01T00:00:00.000Z,,78581,edb7abdbe83af1a4f758011d68fd6dac3bb2e331,2023-11-01T04:03:22.859Z,61d5e276-bf27-44e8-a952-f9d668b1fcae
1482,19150,20592021.41,5813443.59,14778577.82,35430275.15,13078927.79,22317471.37,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2920980,2154fe7b3d93036cdacd72126e7ff749f96c0370,2023-11-01T05:42:35.534Z,bb92e651-1c52-40fe-bc8f-c7ba69adc2e0
1484,46108,74778371.61,36715451.25,38062920.36,10875976.79,1583993.66,9322353.13,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,4328378,ae17ad298ab7148b240215a4fcafe6a6f46c6f69,2023-11-01T05:42:35.534Z,8fd6b82e-1816-4d06-b8bd-318038126014
1485,1155,2965355.19,2462966.1,502389.09,28586080.4,1355369.03,27283122.91,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,2110767,4c4a738086ecfa382e6911ea9333851ff5b62323,2023-11-01T05:42:35.534Z,0e2b68bc-10ad-43c3-b043-98b39e60b687
1486,901,1792438.3,1551072.1,241366.2,23721241.42,1428016.65,21731225.98,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,1453627,b95c2adcc73344decb060075d64874fcf6f5340a,2023-11-01T05:42:35.534Z,f78714cc-c971-4ce9-b25f-363db18021ab
1488,,,,,966610.05,47365.55,923052.27,2023-11-01T00:00:00.000Z,,71661,8748e845fa93910f24657b5ebe635faadbb820e5,2023-11-01T04:03:22.859Z,62c7dfad-27c0-46d9-89e2-4b1c4023f379
1489,,,,,973986.52,58721.15,933375.05,2023-11-01T00:00:00.000Z,,59829,3eba69151253711a79144d4815463c4b3bf97b16,2023-11-01T04:03:22.859Z,86377410-81ef-4967-af18-64cc31219fb9
1487,2972,8231038.84,6576154.9,1654883.94,,,,,2023-11-01T00:00:00.000Z,697502,41a35d6b8035d197ca2ffd40374f09bda745b6ff,2023-11-01T05:42:35.534Z,91b20902-f13b-45dd-bfb5-bfe26402bdb5
1490,25950,45380866.63,23122365.52,22258501.11,70854431.54,50724584.41,19149915.85,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,4706946,485fde006f3a43130fb2510fe9e08d00f30a7f76,2023-11-01T05:42:35.534Z,daeb9a3b-f9fd-44ab-9447-8adfbe0caf27
1491,29177,57048028.63,33948484.29,23099544.34,204913750.38,178024945.68,27447793.49,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,16387580,fa943d669d7908d8d5a4b11c89492c200a1971dd,2023-11-01T05:42:35.534Z,8dacb9d6-ad3c-40bb-ad14-9c2f54d517ba
1492,8691,33051507.87,23148436.23,9903071.64,40676530.89,24147326.33,16345973,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,5339719,c8c72c03a394a9474ce536d2443d9408f8508fa0,2023-11-01T05:42:35.534Z,817de347-4d68-4f36-9629-34dc162c55e9
1493,701,953918.36,665156.56,288761.8,4964970.09,4178036.2,828371.99,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,71658,beea69e81e14d307eca03ebe4d38a6b24a149a4b,2023-11-01T05:42:35.534Z,637d4a81-7da7-4161-af3c-4a621038a3ba
1494,344,1459279.09,1015627.62,443651.47,2216218.88,1798695.81,362348.24,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,287623,a1f66fc3c057bb341a2bb42447c48c5ceb824bf3,2023-11-01T05:42:35.534Z,b61c132b-4400-484c-8c73-09347b659637
1495,1,1756.2,1756.2,,8683492.28,534547.26,8175107.84,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,443191,6ced350a703505c869d14c4a6714d84cfc2c6dda,2023-11-01T05:42:35.534Z,a55660bf-d06c-42dd-9e76-03cfa1cd18dc
1496,,,,,1492914.01,575889.64,918931.86,2023-11-01T00:00:00.000Z,,0,2d9a648bfd61dba96b1efd14fe4fd96ed9a291b2,2023-11-01T04:03:22.859Z,797b7232-1c26-4782-ac36-3a7edb8960a9
1497,267,1009837,635579.11,374257.89,,,,,2023-11-01T00:00:00.000Z,0,42cb7fcf41dc90fbe8ba0a6e6c5875f9b05726a9,2023-11-01T05:42:35.534Z,9b0dbec7-e9b4-45e2-abb3-f6288920d16e
1498,10588,33842082.4,9327997.51,24514084.89,108149061.65,85290020.19,20414640.46,2023-11-01T00:00:00.000Z,2023-11-01T00:00:00.000Z,7280835,36d8ddd0ecca5a61675c0ae886f96e79c0af97b3,2023-11-01T05:42:35.534Z,f9fa0a53-3818-4947-8a93-59916b2a7bac
